Index Name,Date,Open,High,Low,Close,Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
NIFTY BANK,19-Mar-24,46421.9,46602.35,46258.75,46384.8,19-Mar-24,13.895,14.445,13.875,14.1125,13.895,0.22,1.57
NIFTY BANK,20-Mar-24,46392.9,46655.55,45828.8,46310.9,20-Mar-24,14.1125,14.2825,13.085,13.4725,14.1125,-0.64,-4.53
NIFTY BANK,21-Mar-24,46674.85,46990.25,46570.15,46684.9,21-Mar-24,13.4725,13.4725,12.3425,12.5125,13.4725,-0.96,-7.13
NIFTY BANK,22-Mar-24,46634.9,46974.15,46566.8,46863.75,22-Mar-24,12.5125,13.0475,11.81,12.22,12.5125,-0.29,-2.34
NIFTY BANK,26-Mar-24,46552.95,46788.35,46529.05,46600.2,26-Mar-24,12.22,13.1025,12.085,12.82,12.22,0.6,4.91
NIFTY BANK,27-Mar-24,46643.45,46956.1,46643.45,46785.95,27-Mar-24,12.82,13.01,12.5325,12.7025,12.82,-0.12,-0.92
NIFTY BANK,28-Mar-24,46827.85,47440.45,46827.85,47124.6,28-Mar-24,12.7025,13.18,12.26,12.8325,12.7025,0.13,1.02
NIFTY BANK,01-Apr-24,47391.05,47646.8,47373.1,47578.25,01-Apr-24,12.8325,13.3575,12.005,12.0825,12.8325,-0.75,-5.84
NIFTY BANK,02-Apr-24,47490.75,47707.35,47408.55,47545.45,02-Apr-24,12.0825,12.305,11.5975,11.6525,12.0825,-0.43,-3.56
NIFTY BANK,03-Apr-24,47350.25,47676.95,47279.8,47624.25,03-Apr-24,11.6525,11.8275,11.3125,11.3725,11.6525,-0.28,-2.4
NIFTY BANK,04-Apr-24,48086.2,48254.65,47712.7,48060.8,04-Apr-24,11.3725,11.8375,10.86,11.22,11.3725,-0.15,-1.34
NIFTY BANK,05-Apr-24,48104.65,48557.4,47894.5,48493.05,05-Apr-24,11.22,11.6825,11.035,11.3375,11.22,0.12,1.05
NIFTY BANK,08-Apr-24,48586.75,48716.95,48424.65,48581.7,08-Apr-24,11.3375,11.7425,11.1325,11.61,11.3375,0.27,2.4
NIFTY BANK,09-Apr-24,48810.8,48960.75,48568.25,48730.55,09-Apr-24,11.61,11.6125,10.6175,11.355,11.61,-0.25,-2.2
NIFTY BANK,10-Apr-24,48879.55,49057.4,48669.25,48986.6,10-Apr-24,11.355,11.355,10.985,11.1075,11.355,-0.25,-2.18
NIFTY BANK,12-Apr-24,48671.2,48882.65,48477.55,48564.55,12-Apr-24,11.1075,11.605,11.1075,11.5325,11.1075,0.43,3.83
NIFTY BANK,15-Apr-24,48057.5,48255.5,47725.8,47773.25,15-Apr-24,11.5325,12.7375,11.3075,12.4675,11.5325,0.93,8.11
NIFTY BANK,16-Apr-24,47436.7,47609,47316.55,47484.8,16-Apr-24,12.4675,12.925,12.34,12.615,12.4675,0.15,1.18
NIFTY BANK,18-Apr-24,47592.7,47829.75,46982.15,47069.45,18-Apr-24,12.615,13.3875,12.0275,13.04,12.615,0.42,3.37
NIFTY BANK,19-Apr-24,46744.95,47668.7,46579.05,47574.15,19-Apr-24,13.04,14.4125,11.915,13.4575,13.04,0.42,3.2
NIFTY BANK,22-Apr-24,48145.7,48146.3,47628.45,47924.9,22-Apr-24,13.4575,13.4575,12.6125,12.7,13.4575,-0.76,-5.63
NIFTY BANK,23-Apr-24,48299.6,48302.7,47899.3,47970.45,23-Apr-24,12.7,12.7,9.8575,10.195,12.7,-2.5,-19.72
NIFTY BANK,24-Apr-24,48120.9,48246.2,48028.7,48189,24-Apr-24,10.195,11.1325,9.945,10.275,10.195,0.08,0.78
NIFTY BANK,25-Apr-24,47772.65,48625.45,47737.2,48494.95,25-Apr-24,10.275,11.4575,10.26,10.73,10.275,0.46,4.43
NIFTY BANK,26-Apr-24,48660,48679.65,48088.25,48201.05,26-Apr-24,10.73,11.315,10.5875,10.925,10.73,0.2,1.82
NIFTY BANK,29-Apr-24,48359.9,49473.6,48342.7,49424.05,29-Apr-24,10.925,12.4875,10.925,12.235,10.925,1.31,11.99
NIFTY BANK,30-Apr-24,49477.1,49974.75,49249.9,49396.75,30-Apr-24,12.235,13.2125,12.235,12.87,12.235,0.63,5.19
